seqid	seqid_raw	probeid	sumstat_file	file_basename	parsed_symbol	parsed_alias	package_symbol	symbol	gene_name	target_full_name	gene_name_hg38	uniprot_ids	entrez_ids	ensembl_gene_ids	gene_id_hg38	cytoband	chromosome_hg38	gene_start_hg38	gene_end_hg38	strand_hg38	tss_hg38	n_somascan_rows	n_coord_rows	mapping_source
"SeqId_6468_37"	"6468_37"	"6468-37"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6468_37_TAC4_TKN4.txt.gz"	"6468_37_TAC4_TKN4.txt.gz"	"TAC4"	"TKN4"	"TAC4"	"TAC4"	"tachykinin precursor 4"	"Tachykinin-4"	"TAC4"	"Q86UU9;Q2M2P1;Q6ECK8;Q86UU6;Q86UU7;Q86UU8;Q8IWZ7"	"255061"	"ENSG00000176358"	"ENSG00000176358"	"17q21.33"	"17"	49838309	49848017	-1	49848017	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9257_14"	"9257_14"	"9257-14"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9257_14_TACO1_TACO1.txt.gz"	"9257_14_TACO1_TACO1.txt.gz"	"TACO1"	"TACO1"	"TACO1"	"TACO1"	"translational activator of cytochrome c oxidase I"	"Translational activator of cytochrome c oxidase 1"	"TACO1"	"A0A804HJB7;B2RD21;Q8N3N6;Q9BSH4;Q9UI60"	"51204"	"ENSG00000136463"	"ENSG00000136463"	"17q23.3"	"17"	63600872	63608365	1	63600872	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14034_22"	"14034_22"	"14034-22"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14034_22_TACSTD2_GA733_1_protein.txt.gz"	"14034_22_TACSTD2_GA733_1_protein.txt.gz"	"TACSTD2"	"GA733_1_protein"	"TACSTD2"	"TACSTD2"	"tumor associated calcium signal transducer 2"	"Tumor-associated calcium signal transducer 2"	"TACSTD2"	"C5IX07;P09758;Q15658;Q6FG48;Q7Z7Q4;Q96QD2"	"4070"	"ENSG00000184292"	"ENSG00000184292"	"1p32.1"	"1"	58575423	58577773	-1	58577773	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2619_72"	"2619_72"	"2619-72"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2619_72_TACSTD2_GA733_1_protein.txt.gz"	"2619_72_TACSTD2_GA733_1_protein.txt.gz"	"TACSTD2"	"GA733_1_protein"	"TACSTD2"	"TACSTD2"	"tumor associated calcium signal transducer 2"	"Tumor-associated calcium signal transducer 2"	"TACSTD2"	"C5IX07;P09758;Q15658;Q6FG48;Q7Z7Q4;Q96QD2"	"4070"	"ENSG00000184292"	"ENSG00000184292"	"1p32.1"	"1"	58575423	58577773	-1	58577773	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18270_10"	"18270_10"	"18270-10"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18270_10_TAF10_TAF10.txt.gz"	"18270_10_TAF10_TAF10.txt.gz"	"TAF10"	"TAF10"	"TAF10"	"TAF10"	"TATA-box binding protein associated factor 10"	"Transcription initiation factor TFIID subunit 10"	"TAF10"	"O00703;Q12962;Q13175;Q6FH13"	"6881"	"ENSG00000166337"	"ENSG00000166337"	"11p15.4"	"11"	6606296	6612667	-1	6612667	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_16865_62"	"16865_62"	"16865-62"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/16865_62_TAF15_RBP56.txt.gz"	"16865_62_TAF15_RBP56.txt.gz"	"TAF15"	"RBP56"	"TAF15"	"TAF15"	"TATA-box binding protein associated factor 15"	"TATA-binding protein-associated factor 2N"	"TAF15"	"Q92804;B2R837;Q86X94;Q92751"	"8148"	"ENSG00000270647;ENSG00000276833"	"ENSG00000270647"	"17q12"	"17"	35713791	35864615	1	35713791	8	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5753_21"	"5753_21"	"5753-21"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5753_21_FAM19A1_F19A1.txt.gz"	"5753_21_FAM19A1_F19A1.txt.gz"	"FAM19A1"	"F19A1"	"TAFA1"	"TAFA1"	"TAFA chemokine like family member 1"	"Protein FAM19A1"	NA	"A8K0V3;Q7Z5A9;Q8TCL8"	"407738"	"ENSG00000183662"	NA	"3p14.1"	NA	NA	NA	NA	NA	3	NA	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_6430_36"	"6430_36"	"6430-36"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6430_36_FAM19A2_F19A2.txt.gz"	"6430_36_FAM19A2_F19A2.txt.gz"	"FAM19A2"	"F19A2"	"TAFA2"	"TAFA2"	"TAFA chemokine like family member 2"	"Protein FAM19A2"	NA	"B3KVV4;F8VWB2;Q4G0R9;Q68DK0;Q6GTX6;Q8N3H0"	"338811"	"ENSG00000198673"	NA	"12q14.1"	NA	NA	NA	NA	NA	6	NA	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_7839_99"	"7839_99"	"7839-99"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/7839_99_FAM19A3_F19A3.txt.gz"	"7839_99_FAM19A3_F19A3.txt.gz"	"FAM19A3"	"F19A3"	"TAFA3"	"TAFA3"	"TAFA chemokine like family member 3"	"Protein FAM19A3"	NA	"Q7Z5A8;B7ZLU0;Q2M1P9;Q7Z5A6"	"284467"	"ENSG00000184599"	NA	"1p13.2"	NA	NA	NA	NA	NA	4	NA	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_6511_17"	"6511_17"	"6511-17"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6511_17_FAM19A4_F19A4.txt.gz"	"6511_17_FAM19A4_F19A4.txt.gz"	"FAM19A4"	"F19A4"	"TAFA4"	"TAFA4"	"TAFA chemokine like family member 4"	"Protein FAM19A4"	NA	"A8MVT2;Q96LR4"	"151647"	"ENSG00000163377"	NA	"3p14.1"	NA	NA	NA	NA	NA	2	NA	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_5609_92"	"5609_92"	"5609-92"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/5609_92_FAM19A5_F19A5.txt.gz"	"5609_92_FAM19A5_F19A5.txt.gz"	"FAM19A5"	"F19A5"	"TAFA5"	"TAFA5"	"TAFA chemokine like family member 5"	"Protein FAM19A5"	NA	"A6NII9;B0QZ13;B0QZ14;B0QZ15;O95902;Q5H9C4;Q6UWC9;Q7Z5A7;Q8IXR8"	"25817"	"ENSG00000219438"	NA	"22q13.32"	NA	NA	NA	NA	NA	9	NA	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_15640_54"	"15640_54"	"15640-54"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/15640_54_TAGLN_TAGL.txt.gz"	"15640_54_TAGLN_TAGL.txt.gz"	"TAGLN"	"TAGL"	"TAGLN"	"TAGLN"	"transgelin"	"Transgelin"	"TAGLN"	"O15542;Q01995;Q5U0D2;Q6FI52"	"6876"	"ENSG00000149591"	"ENSG00000149591"	"11q23.3"	"11"	117199321	117204782	1	117199321	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11636_33"	"11636_33"	"11636-33"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11636_33_TAGLN2_Transgelin_2.txt.gz"	"11636_33_TAGLN2_Transgelin_2.txt.gz"	"TAGLN2"	"Transgelin_2"	"TAGLN2"	"TAGLN2"	"transgelin 2"	"Transgelin-2"	"TAGLN2"	"A0A384MTL2;E9KL39;P37802;Q5JRQ6;Q5JRQ7;Q6FGI1;Q9BUH5;Q9H4P0;X6RJP6"	"8407"	"ENSG00000158710"	"ENSG00000158710"	"1q23.2"	"1"	159918107	159925732	-1	159925732	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9201_13"	"9201_13"	"9201-13"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9201_13_TAGLN2_Transgelin_2.txt.gz"	"9201_13_TAGLN2_Transgelin_2.txt.gz"	"TAGLN2"	"Transgelin_2"	"TAGLN2"	"TAGLN2"	"transgelin 2"	"Transgelin-2"	"TAGLN2"	"A0A384MTL2;E9KL39;P37802;Q5JRQ6;Q5JRQ7;Q6FGI1;Q9BUH5;Q9H4P0;X6RJP6"	"8407"	"ENSG00000158710"	"ENSG00000158710"	"1q23.2"	"1"	159918107	159925732	-1	159925732	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_17775_8"	"17775_8"	"17775-8"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/17775_8_TAGLN3_TAGL3.txt.gz"	"17775_8_TAGLN3_TAGL3.txt.gz"	"TAGLN3"	"TAGL3"	"TAGLN3"	"TAGLN3"	"transgelin 3"	"Transgelin-3"	"TAGLN3"	"D3DN64;Q7Z517;Q96A74;Q9UI15"	"29114"	"ENSG00000144834"	"ENSG00000144834"	"3q13.2"	"3"	111998664	112013887	1	111998664	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11347_9"	"11347_9"	"11347-9"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11347_9_TALDO1_Transaldolase.txt.gz"	"11347_9_TALDO1_Transaldolase.txt.gz"	"TALDO1"	"Transaldolase"	"TALDO1"	"TALDO1"	"transaldolase 1"	"Transaldolase"	"TALDO1"	"A0A140VK56;B2R8M2;F2Z393;O00751;P37837;Q8WV32;Q8WZ45"	"6888"	"ENSG00000177156"	"ENSG00000177156"	"11p15.5"	"11"	747329	765024	1	747329	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_14013_11"	"14013_11"	"14013-11"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/14013_11_TANK_TANK.txt.gz"	"14013_11_TANK_TANK.txt.gz"	"TANK"	"TANK"	"TANK"	"TANK"	"TRAF family member associated NFKB activator"	"TRAF family member-associated NF-kappa-B activator"	"TANK"	"B2R7S3;D3DPB5;Q6NW12;Q7Z4J6;Q92844;Q92885;E7EWR8"	"10010"	"ENSG00000136560"	"ENSG00000136560"	"2q24.2"	"2"	161136908	161236221	1	161136908	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12378_71"	"12378_71"	"12378-71"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12378_71_TAPBP_TPSN.txt.gz"	"12378_71_TAPBP_TPSN.txt.gz"	"TAPBP"	"TPSN"	"TAPBP"	"TAPBP"	"TAP binding protein"	"Tapasin"	"TAPBP"	"A0A0G2JKZ1;A0A8V8TQC5;A0A024RCT1;A2AB91;A2ABC0;B0V003;B0V0A6;B2ZUA4;E9PGM2;O15210;O15272;O15533;Q5STJ8;Q5STK6;Q5STQ5;Q5STQ6;Q66K65;Q96KK7;Q9HAN8;Q9UEE0;Q9UEE4;Q9UIZ6;Q9Y6K2;A0A0A0MSV9;A0A0A0MT98"	"6892"	"ENSG00000231925;ENSG00000112493;ENSG00000206281;ENSG00000236490;ENSG00000206208"	"ENSG00000231925"	"6p21.32"	"6"	33299694	33314387	-1	33314387	125	2	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_6364_7"	"6364_7"	"6364-7"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/6364_7_TAPBPL_TPSNR.txt.gz"	"6364_7_TAPBPL_TPSNR.txt.gz"	"TAPBPL"	"TPSNR"	"TAPBPL"	"TAPBPL"	"TAP binding protein like"	"Tapasin-related protein"	"TAPBPL"	"Q53GH5;Q9BX59;Q9NWB8"	"55080"	"ENSG00000139192"	"ENSG00000139192"	"12p13.31"	"12"	6451690	6466517	1	6451690	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12781_2"	"12781_2"	"12781-2"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12781_2_TARBP2_TRBP2.txt.gz"	"12781_2_TARBP2_TRBP2.txt.gz"	"TARBP2"	"TRBP2"	"TARBP2"	"TARBP2"	"TARBP2 subunit of RISC loading complex"	"RISC-loading complex subunit TARBP2"	"TARBP2"	"A8K3X2;Q12878;Q15633;Q8WY32;Q8WY33;Q9BRY2;F8VZ57"	"6895"	"ENSG00000139546"	"ENSG00000139546"	"12q13.13"	"12"	53500921	53506431	1	53500921	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12046_51"	"12046_51"	"12046-51"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12046_51_TARDBP_TADBP.txt.gz"	"12046_51_TARDBP_TADBP.txt.gz"	"TARDBP"	"TADBP"	"TARDBP"	"TARDBP"	"TAR DNA binding protein"	"TAR DNA-binding protein 43"	"TARDBP"	"A4GUK4;A4GUK5;A4GUK6;B2R629;B4DJ45;E2PU12;Q13148;Q53H27;Q6FI92;Q96DJ0"	"23435"	"ENSG00000120948"	"ENSG00000120948"	"1p36.22"	"1"	11012344	11026420	1	11012344	10	2	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18186_15"	"18186_15"	"18186-15"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18186_15_TARS_SYTC.txt.gz"	"18186_15_TARS_SYTC.txt.gz"	"TARS"	"SYTC"	"TARS1"	"TARS1"	"threonyl-tRNA synthetase 1"	"Threonine--tRNA ligase, cytoplasmic"	NA	"A8K8I1;B4DEG8;P26639;Q53GX7;Q96FP5;Q9BWA6"	"6897"	"ENSG00000113407"	NA	"5p13.3"	NA	NA	NA	NA	NA	6	NA	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12721_4"	"12721_4"	"12721-4"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12721_4_TAX1BP1_TAXB1.txt.gz"	"12721_4_TAX1BP1_TAXB1.txt.gz"	"TAX1BP1"	"TAXB1"	"TAX1BP1"	"TAX1BP1"	"Tax1 binding protein 1"	"Tax1-binding protein 1"	"TAX1BP1"	"B4DSG5;Q86VP1;A4D196;B4DKU7;B8ZZD4;E7ENV2;O60398;O95770;Q13311;Q9BQG5;Q9UI88"	"8887"	"ENSG00000106052"	"ENSG00000106052"	"7p15.2"	"7"	27739331	27844564	1	27739331	11	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12498_12"	"12498_12"	"12498-12"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12498_12_TAX1BP3_TX1B3.txt.gz"	"12498_12_TAX1BP3_TX1B3.txt.gz"	"TAX1BP3"	"TX1B3"	"TAX1BP3"	"TAX1BP3"	"Tax1 binding protein 3"	"Tax1-binding protein 3"	"TAX1BP3"	"A0A087X282;B2RD53;D3DTJ6;O14907;Q7LCQ4"	"30851"	"ENSG00000213977"	"ENSG00000213977"	"17p13.2"	"17"	3662896	3668682	-1	3668682	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_9960_2"	"9960_2"	"9960-2"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/9960_2_TBC1D5_TBCD5.txt.gz"	"9960_2_TBC1D5_TBCD5.txt.gz"	"TBC1D5"	"TBCD5"	"TBC1D5"	"TBC1D5"	"TBC1 domain family member 5"	"TBC1 domain family member 5"	"TBC1D5"	"A6NP25;B9A6K1;C9JP52;Q92609"	"9779"	"ENSG00000131374"	"ENSG00000131374"	"3p24.3"	"3"	17157162	18444817	-1	18444817	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_12501_10"	"12501_10"	"12501-10"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/12501_10_TBCA_TBCA.txt.gz"	"12501_10_TBCA_TBCA.txt.gz"	"TBCA"	"TBCA"	"TBCA"	"TBCA"	"tubulin folding cofactor A"	"Tubulin-specific chaperone A"	"TBCA"	"O75347;E5RIX8;B4DT30;E5RHG6;Q6FGD7"	"6902"	"ENSG00000171530"	"ENSG00000171530"	"5q14.1"	"5"	77691166	77868780	-1	77868780	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_17686_27"	"17686_27"	"17686-27"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/17686_27_TBCB_TBCB.txt.gz"	"17686_27_TBCB_TBCB.txt.gz"	"TBCB"	"TBCB"	"TBCB"	"TBCB"	"tubulin folding cofactor B"	"Tubulin-folding cofactor B"	"TBCB"	"A0A494C0X0;O00111;O00674;O14728;Q6FGY5;Q99426;K7EP07"	"1155"	"ENSG00000105254"	"ENSG00000105254"	"19q13.12"	"19"	36114289	36125947	1	36114289	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11211_7"	"11211_7"	"11211-7"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11211_7_TBCE_TBCE.txt.gz"	"11211_7_TBCE_TBCE.txt.gz"	"TBCE"	"TBCE"	"TBCE"	"TBCE"	"tubulin folding cofactor E"	"Tubulin-specific chaperone E"	"TBCE"	"A0A2R8Y5Q8;A8K8C2;B7Z3P1;Q15813;A0A2R8Y6Q1;A0A2R8Y7E7"	"6905"	"ENSG00000284770"	"ENSG00000116957"	"1q42.3"	"1"	235367360	235448968	1	235367360	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_3400_49"	"3400_49"	"3400-49"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/3400_49_TBK1_TBK1.txt.gz"	"3400_49_TBK1_TBK1.txt.gz"	"TBK1"	"TBK1"	"TBK1"	"TBK1"	"TANK binding kinase 1"	"Serine/threonine-protein kinase TBK1"	"TBK1"	"A0A7I2V646;A8K4S4;Q8IYV3;Q9NUJ5;Q9UHD2"	"29110"	"ENSG00000183735"	"ENSG00000183735"	"12q14.2"	"12"	64451880	64502108	1	64451880	5	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11227_31"	"11227_31"	"11227-31"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11227_31_TBL2_TBL2.txt.gz"	"11227_31_TBL2_TBL2.txt.gz"	"TBL2"	"TBL2"	"TBL2"	"TBL2"	"transducin beta like 2"	"Transducin beta-like protein 2"	"TBL2"	"B4DY50;B4DY59;A0A0S2Z5F3;A0A384MDS4;B2RB52;Q8N2L6;Q9UQE2;Q9Y4P3;E9PF19"	"26608"	"ENSG00000106638"	"ENSG00000106638"	"7q11.23"	"7"	73568932	73578791	-1	73578791	9	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_2875_15"	"2875_15"	"2875-15"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/2875_15_TBP_TBP.txt.gz"	"2875_15_TBP_TBP.txt.gz"	"TBP"	"TBP"	"TBP"	"TBP"	"TATA-box binding protein"	"TATA-box-binding protein"	"TBP"	"Q32MN7;B4E3B3;F5H869;P20226;Q16845;Q6IBM6;Q9UC02"	"6908"	"ENSG00000112592"	"ENSG00000112592"	"6q27"	"6"	170554302	170572870	1	170554302	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18434_141"	"18434_141"	"18434-141"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18434_141_TBPL1_TBPL1.txt.gz"	"18434_141_TBPL1_TBPL1.txt.gz"	"TBPL1"	"TBPL1"	"TBPL1"	"TBPL1"	"TATA-box binding protein like 1"	"TATA box-binding protein-like protein 1"	"TBPL1"	"A8K8F5;O95753;P62380;Q7Z6U2;Q9BWD5;Q9Z2Z0"	"9519"	"ENSG00000028839"	"ENSG00000028839"	"6q23.2"	"6"	133952170	133990432	1	133952170	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11146_4"	"11146_4"	"11146-4"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11146_4_TBX22_TBX22.txt.gz"	"11146_4_TBX22_TBX22.txt.gz"	"TBX22"	"TBX22"	"TBX22"	"TBX22"	"T-box transcription factor 22"	"T-box transcription factor TBX22"	"TBX22"	"Q5JZ06;Q96LC0;Q9HBF1;Q9Y458;B3KUL8"	"50945"	"ENSG00000122145;ENSG00000277800"	"ENSG00000122145"	"Xq21.1"	"X"	80014756	80031769	1	80014756	10	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13978_122"	"13978_122"	"13978-122"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13978_122_TBX3_Tbx3.txt.gz"	"13978_122_TBX3_Tbx3.txt.gz"	"TBX3"	"Tbx3"	"TBX3"	"TBX3"	"T-box transcription factor 3"	"T-box transcription factor TBX3"	"TBX3"	"O15119;Q8TB20;Q9UKF8"	"6926"	"ENSG00000135111"	"ENSG00000135111"	"12q24.21"	"12"	114670254	114684164	-1	114684164	3	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_11202_70"	"11202_70"	"11202-70"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/11202_70_TBX5_TBX5.txt.gz"	"11202_70_TBX5_TBX5.txt.gz"	"TBX5"	"TBX5"	"TBX5"	"TBX5"	"T-box transcription factor 5"	"T-box transcription factor TBX5"	"TBX5"	"A6ND77;A8K3J6;O15301;Q96TB0;Q99593;Q9Y4I2"	"6910"	"ENSG00000089225"	"LRG_670"	"12q24.21"	"12"	114353930	114408442	-1	114408442	6	2	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_8098_37"	"8098_37"	"8098-37"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/8098_37_TBXAS1_THAS.txt.gz"	"8098_37_TBXAS1_THAS.txt.gz"	"TBXAS1"	"THAS"	"TBXAS1"	"TBXAS1"	"thromboxane A synthase 1"	"Thromboxane-A synthase"	"TBXAS1"	"B4DJG6;E7EMU9;E7EP08;E7ESB5;O14987;P24557;Q16843;Q16844;Q53F23;Q8IUN1;Q96CN2;Q9GZW4;Q9HD77;Q9HD78;Q9HD79;Q9HD80;Q9HD81;Q9HD82;Q9HD83;Q9HD84;A0A0C4DH47;B4DVP1;A0A498U6I9;B7Z6W1;E7EP75;B4E0M5;A0A0A0MSK3"	"6916"	"ENSG00000059377"	"ENSG00000059377"	"7q34"	"7"	139777051	140020325	1	139777051	27	2	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18204_1"	"18204_1"	"18204-1"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18204_1_TCEA1_TCEA1.txt.gz"	"18204_1_TCEA1_TCEA1.txt.gz"	"TCEA1"	"TCEA1"	"TCEA1"	"TCEA1"	"transcription elongation factor A1"	"Transcription elongation factor A protein 1"	"TCEA1"	"A0A384MTX4;A6NF25;A8K339;B7Z4W0;P23193;Q15563;Q6FG87"	"6917"	"ENSG00000187735"	"ENSG00000187735"	"8q11.23"	"8"	53966552	54022529	-1	54022529	7	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_13481_24"	"13481_24"	"13481-24"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/13481_24_TCEA2_TCEA2.txt.gz"	"13481_24_TCEA2_TCEA2.txt.gz"	"TCEA2"	"TCEA2"	"TCEA2"	"TCEA2"	"transcription elongation factor A2"	"Transcription elongation factor A protein 2"	"TCEA2"	"A0A0A0MT58;B3KNM1;Q15560;Q6IB64;Q8TD37;Q8TD38"	"6919"	"ENSG00000171703"	"ENSG00000171703"	"20q13.33"	"20"	64049836	64072347	1	64049836	6	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19112_2"	"19112_2"	"19112-2"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19112_2_TCEAL3_TCAL3.txt.gz"	"19112_2_TCEAL3_TCAL3.txt.gz"	"TCEAL3"	"TCAL3"	"TCEAL3"	"TCEAL3"	"transcription elongation factor A like 3"	"Transcription elongation factor A protein-like 3"	"TCEAL3"	"D3DXA4;Q969E4"	"85012"	"ENSG00000196507"	"ENSG00000196507"	"Xq22.2"	"X"	103607451	103629690	1	103607451	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19109_32"	"19109_32"	"19109-32"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19109_32_TCEAL8_TCAL8.txt.gz"	"19109_32_TCEAL8_TCAL8.txt.gz"	"TCEAL8"	"TCAL8"	"TCEAL8"	"TCEAL8"	"transcription elongation factor A like 8"	"Transcription elongation factor A protein-like 8"	"TCEAL8"	"Q8IYN2"	"90843"	"ENSG00000180964"	"ENSG00000180964"	"Xq22.1"	"X"	103252995	103255203	-1	103255203	1	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_19144_9"	"19144_9"	"19144-9"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/19144_9_TCF4_ITF2.txt.gz"	"19144_9_TCF4_ITF2.txt.gz"	"TCF4"	"ITF2"	"TCF4"	"TCF4"	"transcription factor 4"	"Transcription factor 4"	"TCF4"	"B3KVA4;A0A1B0GVR6;E9PH57;H3BTP3;P15884;A0A1B0GWD5;A0A1B0GW91;H3BPJ7;B3KT62;B3KUC0;B4DT37;B4DUG3;B7Z5M6;B7Z6Y1;G0LNT9;G0LNU0;G0LNU1;G0LNU2;G0LNU4;G0LNU5;G0LNU8;G0LNU9;G0LNV0;G0LNV1;G0LNV2;H3BPQ1;Q08AP2;Q08AP3;Q15439;Q15440;Q15441"	"6925"	"ENSG00000196628"	"ENSG00000196628"	"18q21.2"	"18"	55222198	55664787	-1	55664787	31	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_17210_2"	"17210_2"	"17210-2"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/17210_2_TCL1A_TCL1A.txt.gz"	"17210_2_TCL1A_TCL1A.txt.gz"	"TCL1A"	"TCL1A"	"TCL1A"	"TCL1A"	"TCL1 family AKT coactivator A"	"T-cell leukemia/lymphoma protein 1A"	"TCL1A"	"P56279;Q6IBK7"	"8115"	"ENSG00000100721"	"ENSG00000100721"	"14q32.13"	"14"	95709967	95714196	-1	95714196	2	1	"SomaScan.db + EnsDb.Hsapiens.v86"
"SeqId_18276_34"	"18276_34"	"18276-34"	"/data/BB_Bioinformatics/ProjectData/DeCode_protein_sumstat/sumstats/18276_34_TCL1B_TCL1B.txt.gz"	"18276_34_TCL1B_TCL1B.txt.gz"	"TCL1B"	"TCL1B"	"TCL1B"	"TCL1B"	"TCL1 family AKT coactivator B"	"T-cell leukemia/lymphoma protein 1B"	"TCL1B"	"A6NEK7;O95988;Q6IAR7;Q9UBQ4"	"9623"	"ENSG00000213231"	"ENSG00000213231"	"14q32.13"	"14"	95686417	95692643	1	95686417	4	1	"SomaScan.db + EnsDb.Hsapiens.v86"
